product_id,product_name,product_price,category,discount,store_id,store_name
1902,Wrapsafe,$56.02,Economia,64,902,Katz
1903,Matsoft,$65.11,Gubernamental,67,903,Plajo
1904,Quo Lux,$71.25,Social,47,904,Babblestorm
1905,Redhold,$80.45,Economia,47,905,Tagfeed
1906,Flowdesk,$85.43,Turismo,52,906,Vidoo
1907,Asoka,$87.99,Tecnologia,36,907,Ntag
1908,Vagram,$7.60,Turismo,47,908,DabZ
1909,Cardguard,$50.17,Tecnologia,40,909,Dabjam
1910,Opela,$35.38,Tecnologia,25,910,Oyope
1911,Lotstring,$97.79,Tecnologia,53,911,Gabcube
1912,Duobam,$53.51,Educacion,52,912,Babbleblab
1913,Sonair,$90.76,Tecnologia,52,913,Jabberbean
1914,Bitchip,$26.51,Social,14,914,Yambee
1915,Job,$91.39,Mecanica,25,915,Livepath
1916,Matsoft,$62.13,Social,55,916,Yodo
1917,Otcom,$23.85,Gubernamental,24,917,Fivespan
1918,Regrant,$57.34,Mecanica,31,918,Wordpedia
1919,Duobam,$39.49,Social,58,919,Twitternation
1920,Transcof,$84.81,Empresarial,55,920,Mydeo
1921,Regrant,$67.66,Deporte,63,921,Devpoint
1922,Zathin,$21.78,Economia,9,922,Realblab
1923,Voyatouch,$19.17,Gubernamental,34,923,Abatz
1924,Transcof,$21.07,Turismo,36,924,Fanoodle
1925,Ronstring,$74.88,Deporte,6,925,Feedfish
1926,Solarbreeze,$4.39,Deporte,44,926,Browsezoom
1927,Kanlam,$81.93,Deporte,74,927,Rooxo
1928,Vagram,$70.38,Gubernamental,31,928,Gabtype
1929,Mat Lam Tam,$61.08,Social,31,929,Muxo
1930,Y-Solowarm,$22.05,Tecnologia,62,930,Wikivu
1931,Y-Solowarm,$54.62,Social,58,931,Agivu
1932,Matsoft,$82.59,Social,55,932,Topiczoom
1933,Bamity,$63.28,Gubernamental,29,933,Buzzshare
1934,Sonsing,$85.10,Tecnologia,12,934,Jabbersphere
1935,Bitwolf,$16.67,Turismo,53,935,Blogpad
1936,Lotstring,$62.06,Salud,15,936,Wikizz
1937,Lotstring,$13.67,Salud,34,937,Zooveo
1938,Andalax,$92.42,Tecnologia,73,938,Dabtype
1939,Prodder,$36.60,Turismo,72,939,Shuffletag
1940,Asoka,$20.85,Tecnologia,24,940,Feedfire
1941,Zoolab,$57.51,Mecanica,51,941,Photospace
1942,Transcof,$91.81,Mecanica,11,942,Chatterbridge
1943,Ventosanzap,$47.89,Turismo,51,943,Oozz
1944,Latlux,$12.82,Tecnologia,5,944,Quire
1945,Solarbreeze,$98.65,Educacion,32,945,Roomm
1946,Sonsing,$79.63,Economia,65,946,Eire
1947,Zontrax,$95.36,Mecanica,72,947,Rhybox
1948,Biodex,$65.36,Mecanica,53,948,Wordify
1949,Alpha,$80.51,Economia,3,949,Photobug
1950,Stim,$36.53,Mecanica,16,950,Chatterpoint
1951,Temp,$47.44,Turismo,37,951,Jetwire
1952,Matsoft,$92.50,Educacion,4,952,Kaymbo
1953,Overhold,$75.51,Turismo,54,953,Innojam
1954,Solarbreeze,$52.51,Educacion,62,954,Centidel
1955,Vagram,$90.76,Tecnologia,26,955,Tanoodle
1956,Tres-Zap,$62.10,Economia,21,956,Dabshots
1957,Vagram,$94.65,Deporte,23,957,Realcube
1958,Quo Lux,$64.19,Educacion,16,958,Devshare
1959,Redhold,$8.62,Empresarial,15,959,Twitterwire
1960,Stringtough,$92.72,Social,47,960,Pixope
1961,Hatity,$46.89,Salud,7,961,Skipfire
1962,Subin,$61.90,Salud,44,962,Twitterlist
1963,Keylex,$27.54,Deporte,74,963,Trupe
1964,Alphazap,$4.79,Tecnologia,53,964,Yodoo
1965,Bamity,$78.14,Economia,34,965,Gabspot
1966,Biodex,$0.71,Social,44,966,Yambee
1967,Y-find,$4.48,Turismo,21,967,Cogilith
1968,Lotlux,$28.17,Mecanica,7,968,Oyope
1969,Zoolab,$46.60,Gubernamental,32,969,Fiveclub
1970,Bigtax,$20.04,Empresarial,31,970,Gabvine
1971,Regrant,$80.36,Mecanica,68,971,Jaxworks
1972,Treeflex,$54.29,Turismo,5,972,Rhyloo
1973,Solarbreeze,$42.91,Tecnologia,64,973,Skipfire
1974,Bitchip,$35.15,Deporte,27,974,Jaxnation
1975,Cardguard,$58.36,Educacion,44,975,Voolia
1976,Latlux,$24.46,Economia,72,976,Voomm
1977,Bamity,$51.77,Deporte,22,977,Livepath
1978,Konklab,$11.55,Economia,33,978,Oba
1979,Greenlam,$58.70,Educacion,8,979,Meemm
1980,Y-find,$32.52,Deporte,28,980,Bluezoom
1981,Bytecard,$35.85,Educacion,63,981,Oyondu
1982,Aerified,$20.39,Mecanica,49,982,Jaxspan
1983,Tampflex,$25.27,Educacion,50,983,Yozio
1984,Konklux,$26.82,Social,31,984,Trudoo
1985,Toughjoyfax,$73.21,Empresarial,63,985,Abata
1986,Tresom,$0.23,Mecanica,9,986,Dazzlesphere
1987,Cookley,$96.46,Turismo,68,987,Twimbo
1988,Redhold,$14.43,Tecnologia,19,988,Quaxo
1989,Latlux,$49.15,Gubernamental,33,989,Feedbug
1990,Quo Lux,$99.86,Mecanica,48,990,Thoughtsphere
1991,Tin,$5.77,Educacion,72,991,Oyonder
1992,Flowdesk,$25.89,Educacion,20,992,Rhycero
1993,Alphazap,$21.62,Social,16,993,Oodoo
1994,Solarbreeze,$89.95,Salud,8,994,Voolia
1995,Alpha,$16.22,Turismo,32,995,Oyondu
1996,Otcom,$26.28,Educacion,9,996,Browseblab
1997,Job,$30.29,Salud,12,997,Gabtune
1998,Zamit,$53.38,Deporte,32,998,Edgetag
1999,Namfix,$49.85,Educacion,24,999,Blogtags
2000,Bitwolf,$73.60,Deporte,37,1000,Thoughtworks
2001,Voltsillam,$22.86,Educacion,67,1,Vitz
2002,Zamit,$21.14,Empresarial,27,2,Skajo
2003,Keylex,$38.21,Turismo,16,3,Eimbee
2004,Cardguard,$98.37,Economia,67,4,Blogtags
2005,Span,$21.05,Tecnologia,35,5,Voonder
2006,Stronghold,$21.59,Educacion,48,6,Jaxworks
2007,Matsoft,$10.57,Deporte,38,7,Edgeblab
2008,Wrapsafe,$40.52,Salud,13,8,Camido
2009,Matsoft,$10.18,Mecanica,54,9,Yata
2010,Temp,$3.13,Mecanica,45,10,Brainbox
2011,Duobam,$20.98,Salud,61,11,Realfire
2012,Bytecard,$13.41,Economia,4,12,Blognation
2013,Fixflex,$25.06,Gubernamental,15,13,Flipbug
2014,Keylex,$56.90,Deporte,10,14,Photolist
2015,Lotstring,$76.97,Empresarial,29,15,Flipbug
2016,Keylex,$98.99,Mecanica,11,16,Quatz
2017,Cardguard,$2.90,Turismo,62,17,Kimia
2018,Mat Lam Tam,$0.59,Turismo,48,18,Gabtune
2019,Latlux,$54.57,Social,47,19,Tagopia
2020,Y-Solowarm,$98.71,Empresarial,24,20,Babblestorm
2021,Ventosanzap,$71.31,Tecnologia,32,21,Devpulse
2022,Voyatouch,$43.61,Empresarial,56,22,Zoombeat
2023,Konklux,$87.76,Empresarial,56,23,Jabbertype
2024,Quo Lux,$46.54,Mecanica,26,24,Fadeo
2025,Keylex,$8.72,Economia,3,25,Vinte
2026,Solarbreeze,$8.04,Tecnologia,32,26,Aimbo
2027,Zontrax,$57.12,Empresarial,42,27,Gigashots
2028,Span,$35.76,Salud,24,28,Ozu
2029,Ronstring,$21.20,Social,32,29,Gigabox
2030,Opela,$21.15,Economia,3,30,Agimba
2031,Rank,$11.25,Deporte,72,31,Myworks
2032,Stim,$98.59,Mecanica,30,32,Camimbo
2033,Job,$84.94,Deporte,24,33,Feedmix
2034,It,$65.39,Turismo,21,34,Izio
2035,Zamit,$10.03,Mecanica,61,35,Brainverse
2036,Viva,$26.47,Salud,74,36,Skipstorm
2037,Matsoft,$1.03,Social,23,37,Jayo
2038,Wrapsafe,$38.51,Educacion,58,38,Kanoodle
2039,Greenlam,$8.68,Social,44,39,Brightdog
2040,Bytecard,$83.80,Gubernamental,42,40,Vimbo
2041,Biodex,$39.86,Turismo,35,41,Tagopia
2042,Hatity,$69.77,Empresarial,74,42,Oyoba
2043,Bigtax,$39.23,Mecanica,10,43,Centidel
2044,Mat Lam Tam,$14.17,Mecanica,53,44,Abata
2045,Ronstring,$37.55,Gubernamental,11,45,Yamia
2046,Bitwolf,$14.74,Economia,30,46,Linklinks
2047,Viva,$1.14,Educacion,53,47,Gigaclub
2048,Hatity,$38.87,Tecnologia,12,48,Fatz
2049,Matsoft,$94.23,Empresarial,48,49,Gabspot
2050,Fix San,$28.66,Turismo,3,50,Mynte
2051,Hatity,$45.96,Empresarial,67,51,Thoughtblab
2052,Quo Lux,$22.81,Turismo,55,52,Voolith
2053,Wrapsafe,$70.69,Social,24,53,Aimbo
2054,Konklux,$12.32,Mecanica,50,54,Agimba
2055,Bigtax,$51.52,Empresarial,23,55,Topicshots
2056,Cookley,$74.61,Salud,15,56,Pixope
2057,Viva,$30.90,Social,68,57,Shuffledrive
2058,Veribet,$96.60,Turismo,18,58,Wordware
2059,Duobam,$7.39,Economia,58,59,Photojam
2060,Fix San,$79.01,Deporte,60,60,Trilia
2061,Zoolab,$88.23,Salud,25,61,Feednation
2062,Andalax,$98.52,Deporte,53,62,Miboo
2063,Overhold,$98.71,Mecanica,74,63,Gabspot
2064,Daltfresh,$99.25,Empresarial,30,64,Yodoo
2065,Keylex,$83.16,Gubernamental,14,65,Flipstorm
2066,Asoka,$51.15,Economia,21,66,Wordtune
2067,Zamit,$79.29,Deporte,17,67,Gabtune
2068,Opela,$9.32,Tecnologia,21,68,Feedbug
2069,Bigtax,$52.61,Tecnologia,7,69,Tagchat
2070,Stim,$98.30,Empresarial,46,70,Tanoodle
2071,Fintone,$80.19,Deporte,50,71,Voomm
2072,Opela,$48.70,Mecanica,8,72,Topicstorm
2073,Vagram,$30.48,Empresarial,58,73,Kayveo
2074,Job,$61.85,Turismo,50,74,Latz
2075,Viva,$19.53,Turismo,17,75,Flashspan
2076,Veribet,$46.54,Social,17,76,Leexo
2077,Cookley,$63.76,Tecnologia,10,77,Brainverse
2078,Sonair,$11.75,Social,30,78,Rooxo
2079,Alphazap,$37.22,Turismo,41,79,Rhybox
2080,Tres-Zap,$95.21,Salud,9,80,Dabvine
2081,Pannier,$12.42,Empresarial,69,81,Aimbu
2082,Keylex,$6.88,Gubernamental,42,82,Mydo
2083,Sonsing,$26.82,Deporte,68,83,Mudo
2084,Viva,$29.46,Empresarial,72,84,Flipstorm
2085,Trippledex,$85.87,Empresarial,4,85,Twitterbridge
2086,Cardguard,$6.96,Turismo,72,86,Babbleblab
2087,Alphazap,$50.69,Gubernamental,63,87,BlogXS
2088,Daltfresh,$87.83,Salud,65,88,Meemm
2089,Kanlam,$83.61,Salud,5,89,Edgeify
2090,Tampflex,$61.15,Turismo,40,90,Realblab
2091,Viva,$91.36,Deporte,15,91,Bubblemix
2092,Matsoft,$46.34,Salud,1,92,Tanoodle
2093,Asoka,$89.77,Empresarial,27,93,Dabshots
2094,Flexidy,$42.38,Social,61,94,Trilia
2095,Tin,$8.60,Deporte,56,95,Blogtags
2096,Fix San,$62.73,Gubernamental,12,96,Eayo
2097,Stronghold,$9.46,Tecnologia,69,97,Yabox
2098,Fixflex,$87.48,Turismo,7,98,Blogpad
2099,Tresom,$34.23,Turismo,47,99,Wikibox
2100,It,$50.76,Tecnologia,72,100,Viva
2101,Tin,$15.86,Gubernamental,18,101,Voolia
2102,Zamit,$78.01,Salud,72,102,InnoZ
2103,Zathin,$6.44,Tecnologia,3,103,Babbleopia
2104,Lotstring,$3.03,Educacion,32,104,Voomm
2105,Prodder,$80.71,Deporte,36,105,Photolist
2106,Y-find,$88.77,Educacion,59,106,Topdrive
2107,Ventosanzap,$18.68,Economia,2,107,Kayveo
2108,Matsoft,$81.21,Mecanica,27,108,Trunyx
2109,Fintone,$30.89,Social,33,109,Skyndu
2110,Lotstring,$26.92,Salud,67,110,Yodoo
2111,Transcof,$24.43,Economia,38,111,Eabox
2112,Fixflex,$19.79,Economia,51,112,Kwinu
2113,Holdlamis,$91.79,Economia,50,113,Twinder
2114,Kanlam,$92.66,Gubernamental,17,114,Shuffledrive
2115,Bigtax,$71.60,Salud,64,115,Wikivu
2116,Y-Solowarm,$48.95,Social,45,116,Geba
2117,Pannier,$98.28,Mecanica,3,117,Zoombox
2118,Zontrax,$89.60,Tecnologia,44,118,Voonix
2119,Sub-Ex,$73.21,Social,32,119,Lazz
2120,Biodex,$31.31,Gubernamental,47,120,Twitternation
2121,Cardguard,$93.71,Economia,70,121,Fivechat
2122,Ronstring,$3.55,Social,57,122,Dabshots
2123,Ronstring,$28.78,Economia,61,123,Rhycero
2124,Bitchip,$6.21,Economia,61,124,Oyoyo
2125,Cardify,$2.44,Gubernamental,36,125,Jatri
2126,Cardify,$9.70,Turismo,31,126,Camido
2127,Redhold,$26.86,Turismo,74,127,Skalith
2128,Holdlamis,$6.12,Salud,53,128,Youopia
2129,Bitwolf,$47.40,Social,42,129,Wikido
2130,Gembucket,$38.32,Deporte,46,130,Yombu
2131,Asoka,$67.53,Empresarial,67,131,Quatz
2132,Ventosanzap,$18.99,Turismo,1,132,Gabspot
2133,Treeflex,$54.03,Salud,50,133,Avamba
2134,Alpha,$89.37,Salud,12,134,Jaloo
2135,Tampflex,$43.59,Tecnologia,25,135,Agimba
2136,Overhold,$84.28,Tecnologia,56,136,Vitz
2137,Hatity,$41.52,Mecanica,42,137,Skilith
2138,Aerified,$36.42,Educacion,11,138,Ainyx
2139,Bitwolf,$44.94,Empresarial,60,139,Zoonder
2140,Transcof,$94.84,Empresarial,68,140,Vinte
2141,Zontrax,$65.18,Turismo,15,141,Fiveclub
2142,Stronghold,$34.07,Educacion,30,142,Brainbox
2143,Tempsoft,$90.17,Gubernamental,36,143,LiveZ
2144,Treeflex,$55.98,Educacion,37,144,Digitube
2145,Duobam,$12.70,Mecanica,62,145,Yotz
2146,Rank,$70.23,Social,20,146,Kare
2147,Sonair,$74.85,Economia,71,147,Yadel
2148,Pannier,$28.96,Deporte,60,148,Yoveo
2149,Tin,$51.38,Deporte,7,149,Youtags
2150,Matsoft,$75.90,Empresarial,28,150,Pixoboo
2151,Lotlux,$2.72,Mecanica,57,151,Zava
2152,Latlux,$55.93,Mecanica,24,152,Twinder
2153,Domainer,$91.40,Deporte,8,153,Brainverse
2154,Andalax,$24.23,Educacion,33,154,Avavee
2155,Tampflex,$71.71,Empresarial,24,155,Rhycero
2156,Treeflex,$40.16,Economia,34,156,Thoughtstorm
2157,Regrant,$98.39,Salud,10,157,Quaxo
2158,Konklux,$31.75,Empresarial,31,158,Camido
2159,Holdlamis,$71.66,Salud,75,159,Youspan
2160,Andalax,$59.58,Economia,42,160,Feedmix
2161,Span,$12.19,Gubernamental,30,161,Oyoyo
2162,Flexidy,$68.79,Tecnologia,65,162,Photobug
2163,Andalax,$90.05,Social,69,163,Jabbercube
2164,Pannier,$86.21,Mecanica,9,164,Brainbox
2165,Bamity,$40.91,Turismo,38,165,Trupe
2166,Bigtax,$46.35,Turismo,54,166,Blogtags
2167,Job,$88.15,Social,52,167,Browsedrive
2168,Bitchip,$92.55,Deporte,13,168,Omba
2169,Subin,$68.69,Tecnologia,40,169,Vimbo
2170,Prodder,$50.21,Tecnologia,53,170,Linktype
2171,Lotstring,$63.89,Turismo,57,171,Wikido
2172,Regrant,$88.56,Gubernamental,39,172,Meemm
2173,Lotlux,$86.28,Turismo,22,173,Zoovu
2174,Voltsillam,$52.27,Mecanica,50,174,Aivee
2175,Ventosanzap,$34.06,Economia,47,175,Twitterlist
2176,Overhold,$4.20,Economia,51,176,LiveZ
2177,Ronstring,$15.65,Mecanica,21,177,Janyx
2178,Opela,$6.08,Deporte,22,178,Photojam
2179,Voltsillam,$33.60,Gubernamental,43,179,Browsedrive
2180,Konklux,$12.72,Empresarial,11,180,Gigaclub
2181,Tin,$85.62,Turismo,37,181,Abatz
2182,Kanlam,$46.86,Social,72,182,Avamba
2183,Greenlam,$59.96,Tecnologia,34,183,Trilith
2184,Y-Solowarm,$13.70,Gubernamental,25,184,Realfire
2185,Viva,$36.52,Salud,11,185,Lazz
2186,Matsoft,$86.39,Deporte,57,186,Ntag
2187,Aerified,$77.93,Economia,4,187,Avamba
2188,Bytecard,$0.87,Economia,69,188,Zooxo
2189,Bytecard,$96.51,Tecnologia,42,189,Shufflester
2190,Y-find,$77.43,Educacion,74,190,Skipfire
2191,Bytecard,$52.09,Tecnologia,54,191,Quatz
2192,Fixflex,$90.53,Economia,32,192,Nlounge
2193,Mat Lam Tam,$95.98,Mecanica,72,193,Meedoo
2194,Tin,$89.54,Turismo,43,194,Rhynoodle
2195,Zontrax,$34.08,Turismo,63,195,Digitube
2196,Tampflex,$11.47,Educacion,73,196,Eadel
2197,Zathin,$1.17,Turismo,27,197,Innotype
2198,Alphazap,$53.98,Gubernamental,60,198,Zava
2199,Bigtax,$21.05,Educacion,69,199,Oyondu
2200,Tampflex,$93.11,Empresarial,19,200,Fatz
2201,Fintone,$5.48,Gubernamental,15,201,Jabbercube
2202,Hatity,$92.34,Educacion,75,202,Skinder
2203,Daltfresh,$90.27,Educacion,66,203,Cogibox
2204,Tresom,$48.65,Mecanica,36,204,Skyba
2205,Sub-Ex,$64.52,Mecanica,74,205,Youspan
2206,Voyatouch,$79.04,Social,60,206,Jayo
2207,Sonsing,$47.41,Social,33,207,Centidel
2208,Otcom,$43.34,Educacion,46,208,Flashset
2209,Bitchip,$98.35,Tecnologia,16,209,Quire
2210,Home Ing,$8.16,Mecanica,72,210,Innojam
2211,Job,$7.79,Gubernamental,70,211,Youspan
2212,Fixflex,$53.74,Salud,74,212,Innotype
2213,Home Ing,$23.63,Empresarial,5,213,Dabjam
2214,Duobam,$18.15,Empresarial,59,214,Rhyzio
2215,Aerified,$27.24,Economia,68,215,Flashset
2216,Fintone,$34.02,Economia,42,216,Kaymbo
2217,Asoka,$0.19,Gubernamental,45,217,Abatz
2218,Viva,$74.36,Educacion,48,218,Yakitri
2219,Fintone,$96.94,Gubernamental,29,219,Kanoodle
2220,Cardify,$79.53,Deporte,6,220,Demimbu
2221,Solarbreeze,$39.75,Tecnologia,18,221,Cogilith
2222,Tresom,$10.57,Gubernamental,56,222,Ooba
2223,Solarbreeze,$93.97,Salud,15,223,Tambee
2224,Alphazap,$65.82,Salud,69,224,Skinte
2225,Vagram,$47.14,Tecnologia,33,225,Skynoodle
2226,Tampflex,$74.48,Tecnologia,32,226,Shuffledrive
2227,Greenlam,$29.80,Social,24,227,Einti
2228,Latlux,$87.83,Tecnologia,57,228,Twitterlist
2229,Asoka,$89.73,Gubernamental,18,229,Wordify
2230,Ventosanzap,$14.07,Economia,41,230,Zoomcast
2231,Konklab,$90.79,Social,25,231,Jaloo
2232,Andalax,$42.95,Tecnologia,72,232,Quimba
2233,Kanlam,$3.78,Educacion,7,233,Zoomdog
2234,Greenlam,$33.94,Gubernamental,33,234,Rhyloo
2235,Latlux,$63.11,Deporte,29,235,Twimm
2236,Sub-Ex,$15.72,Turismo,5,236,Wordpedia
2237,Domainer,$24.56,Educacion,47,237,Devbug
2238,Job,$85.35,Educacion,4,238,Mybuzz
2239,Bitchip,$52.08,Salud,52,239,Avamm
2240,Rank,$64.38,Gubernamental,38,240,Dynazzy
2241,Cookley,$73.56,Turismo,72,241,Realbridge
2242,Sub-Ex,$5.49,Social,14,242,Katz
2243,Stringtough,$49.94,Mecanica,21,243,Twitterlist
2244,Veribet,$82.44,Salud,62,244,Rhycero
2245,Andalax,$91.12,Mecanica,7,245,Ainyx
2246,Tres-Zap,$83.00,Mecanica,55,246,Mita
2247,Stringtough,$97.58,Deporte,38,247,Dablist
2248,Trippledex,$99.28,Salud,61,248,Trunyx
2249,Voltsillam,$22.81,Educacion,66,249,Eazzy
2250,Veribet,$37.78,Empresarial,55,250,Youfeed
2251,Bytecard,$81.54,Deporte,67,251,Yambee
2252,Asoka,$63.67,Educacion,13,252,Devify
2253,Solarbreeze,$81.44,Gubernamental,73,253,Wikizz
2254,Overhold,$87.89,Empresarial,59,254,Browsedrive
2255,Treeflex,$96.65,Mecanica,68,255,Jabberbean
2256,Rank,$40.03,Gubernamental,71,256,Innotype
2257,Trippledex,$96.00,Social,38,257,Divape
2258,Solarbreeze,$17.46,Social,13,258,Miboo
2259,Opela,$64.72,Turismo,73,259,Eabox
2260,Fixflex,$21.07,Turismo,41,260,Demivee
2261,Ventosanzap,$27.24,Turismo,6,261,Yoveo
2262,Zaam-Dox,$70.98,Salud,10,262,Gigabox
2263,Namfix,$26.69,Salud,42,263,Trunyx
2264,Otcom,$66.39,Turismo,20,264,Linkbridge
2265,Zathin,$87.06,Economia,48,265,Meemm
2266,Pannier,$6.03,Turismo,66,266,Youspan
2267,Daltfresh,$93.96,Empresarial,51,267,Tagfeed
2268,It,$20.79,Educacion,13,268,Photofeed
2269,Bytecard,$36.57,Deporte,72,269,Snaptags
2270,Kanlam,$35.62,Gubernamental,6,270,Flipbug
2271,Kanlam,$64.55,Tecnologia,34,271,Realmix
2272,Sub-Ex,$57.21,Economia,71,272,Oyonder
2273,Bamity,$45.13,Empresarial,40,273,Skidoo
2274,Rank,$27.14,Gubernamental,11,274,Photobug
2275,Holdlamis,$49.48,Gubernamental,47,275,Jamia
2276,Veribet,$70.23,Tecnologia,4,276,Skiba
2277,Konklab,$98.14,Turismo,23,277,Leexo
2278,Duobam,$5.65,Social,64,278,Skajo
2279,Zathin,$42.81,Educacion,57,279,Eabox
2280,Fintone,$28.07,Empresarial,29,280,Yakidoo
2281,Treeflex,$5.42,Tecnologia,70,281,Latz
2282,Mat Lam Tam,$19.85,Tecnologia,43,282,Bluejam
2283,Flowdesk,$58.52,Deporte,2,283,Gabvine
2284,Voyatouch,$71.81,Salud,64,284,Lazz
2285,Regrant,$14.43,Tecnologia,21,285,Photobug
2286,Rank,$69.20,Deporte,26,286,Meemm
2287,Cardify,$92.01,Economia,71,287,Trudeo
2288,Cookley,$15.99,Educacion,59,288,Gigabox
2289,Matsoft,$41.92,Salud,20,289,Youspan
2290,Quo Lux,$1.14,Turismo,35,290,Dablist
2291,Fintone,$22.49,Tecnologia,64,291,Edgeblab
2292,Sub-Ex,$28.17,Turismo,12,292,Rhynoodle
2293,Wrapsafe,$51.81,Tecnologia,34,293,Brainbox
2294,Toughjoyfax,$3.00,Social,29,294,Tanoodle
2295,Veribet,$99.31,Gubernamental,54,295,Avaveo
2296,Cardguard,$0.31,Educacion,49,296,Chatterpoint
2297,Fixflex,$15.33,Tecnologia,65,297,Wikido
2298,Gembucket,$21.64,Turismo,58,298,Teklist
2299,Alphazap,$65.91,Educacion,29,299,Livetube
2300,Treeflex,$73.58,Educacion,3,300,Jabbersphere
2301,Bigtax,$35.97,Empresarial,56,301,Buzzdog
2302,Cardguard,$58.28,Empresarial,9,302,Skyvu
2303,Asoka,$72.16,Tecnologia,12,303,Dabjam
2304,Zaam-Dox,$72.27,Gubernamental,28,304,Jayo
2305,Alphazap,$80.40,Salud,63,305,Skyble
2306,Biodex,$95.93,Gubernamental,12,306,Browsetype
2307,Greenlam,$38.23,Economia,60,307,Oyope
2308,Viva,$39.66,Deporte,36,308,Skaboo
2309,Holdlamis,$64.46,Deporte,28,309,Wikizz
2310,Matsoft,$74.19,Deporte,45,310,Ntags
2311,Flexidy,$56.84,Turismo,38,311,Shuffletag
2312,It,$92.38,Deporte,70,312,Midel
2313,Cardguard,$44.12,Empresarial,66,313,Quinu
2314,Rank,$11.37,Economia,59,314,Skinix
2315,Keylex,$31.20,Mecanica,10,315,Kanoodle
2316,Sub-Ex,$15.74,Deporte,3,316,Oyonder
2317,Asoka,$41.92,Educacion,15,317,Quinu
2318,Stim,$78.95,Economia,39,318,Demivee
2319,Tampflex,$85.99,Economia,21,319,Quimba
2320,Greenlam,$73.98,Gubernamental,62,320,Lazz
2321,Daltfresh,$96.03,Deporte,72,321,Dabtype
2322,Holdlamis,$34.78,Educacion,38,322,Yabox
2323,Wrapsafe,$53.98,Educacion,68,323,Avavee
2324,Zamit,$76.29,Tecnologia,8,324,Chatterpoint
2325,Bitchip,$77.27,Empresarial,24,325,Reallinks
2326,Bamity,$81.86,Tecnologia,8,326,Brainlounge
2327,Wrapsafe,$77.98,Turismo,23,327,Photobean
2328,Cardify,$67.24,Gubernamental,42,328,Meetz
2329,Fixflex,$98.09,Empresarial,28,329,Zazio
2330,Sub-Ex,$42.53,Tecnologia,44,330,Oloo
2331,Voyatouch,$86.05,Social,31,331,Thoughtbeat
2332,Lotlux,$44.60,Empresarial,52,332,Zoomcast
2333,Tempsoft,$52.49,Educacion,40,333,Babbleblab
2334,Subin,$82.95,Social,51,334,Photobug
2335,Span,$18.61,Salud,36,335,Feedspan
2336,Andalax,$79.50,Turismo,36,336,Feedfish
2337,Temp,$15.21,Turismo,1,337,Tazzy
2338,Cookley,$3.60,Educacion,19,338,Roomm
2339,Aerified,$38.45,Gubernamental,42,339,Bluejam
2340,Lotlux,$35.02,Deporte,73,340,Meeveo
2341,Flexidy,$1.55,Empresarial,25,341,Pixonyx
2342,Duobam,$16.26,Empresarial,14,342,Tagchat
2343,Vagram,$38.09,Salud,66,343,Voonyx
2344,Rank,$49.00,Mecanica,51,344,Viva
2345,Treeflex,$30.95,Social,41,345,Flipbug
2346,Regrant,$22.49,Turismo,72,346,Dabvine
2347,Veribet,$2.15,Empresarial,42,347,Cogidoo
2348,Vagram,$50.02,Deporte,12,348,Rhyloo
2349,Aerified,$13.79,Empresarial,61,349,Innojam
2350,Fixflex,$16.13,Economia,22,350,Yodo
2351,Flowdesk,$5.89,Educacion,74,351,Demivee
2352,Bitchip,$92.10,Mecanica,75,352,Youbridge
2353,Zontrax,$31.38,Gubernamental,34,353,Zooxo
2354,Matsoft,$81.27,Mecanica,6,354,Abata
2355,Tres-Zap,$41.73,Educacion,58,355,Talane
2356,Mat Lam Tam,$3.84,Gubernamental,58,356,Flashpoint
2357,Lotlux,$84.52,Social,51,357,Jaxworks
2358,Zontrax,$22.57,Social,55,358,Zoomcast
2359,Tres-Zap,$88.67,Mecanica,19,359,Linktype
2360,Namfix,$96.24,Social,50,360,Brightdog
2361,Mat Lam Tam,$85.99,Gubernamental,48,361,Quatz
2362,Flowdesk,$12.85,Social,64,362,LiveZ
2363,Sub-Ex,$49.33,Empresarial,46,363,Aivee
2364,Alpha,$28.87,Social,67,364,Realpoint
2365,Asoka,$37.88,Social,12,365,Jaxworks
2366,Lotlux,$22.00,Salud,61,366,Katz
2367,Cookley,$63.50,Educacion,61,367,Innotype
2368,Aerified,$60.38,Educacion,35,368,Rhybox
2369,Prodder,$88.25,Empresarial,48,369,Jabberstorm
2370,Zathin,$34.70,Social,68,370,Realcube
2371,Sonair,$19.29,Economia,68,371,Yakitri
2372,Temp,$80.50,Social,59,372,Rhynoodle
2373,Lotlux,$31.21,Social,27,373,Oyoloo
2374,Bitchip,$14.63,Educacion,4,374,Midel
2375,Ronstring,$81.50,Gubernamental,66,375,Livefish
2376,Cardify,$86.98,Turismo,28,376,Latz
2377,Zaam-Dox,$3.20,Turismo,2,377,Devshare
2378,Mat Lam Tam,$14.44,Gubernamental,52,378,Dablist
2379,Veribet,$37.65,Empresarial,71,379,Oyoyo
2380,Toughjoyfax,$72.56,Tecnologia,13,380,Yodo
2381,Konklux,$14.58,Social,53,381,Tagchat
2382,Job,$27.71,Salud,61,382,Twimm
2383,Tresom,$31.00,Turismo,33,383,Flipstorm
2384,Ronstring,$6.69,Educacion,35,384,Wikizz
2385,Ronstring,$78.57,Economia,10,385,Zazio
2386,Konklab,$83.43,Educacion,6,386,Feedfire
2387,Cardguard,$34.79,Tecnologia,16,387,Feedbug
